,Attrition,Gender,OverTime,SalesDpt,JobInvCut,MiddleTraining,MoovingPeople,NotSatif,LongDisWL1,LongDis,LongDisJobS1,LongDisJL1,ShortDisNotSingle,LongDisSingle,Engaged,YoungAndBadPaid,YoungNeverEngaged,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,Education_1,Education_2,Education_3,Education_4,Education_5,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,EnvironmentSatisfaction_1,EnvironmentSatisfaction_2,EnvironmentSatisfaction_3,EnvironmentSatisfaction_4,JobInvolvement_1,JobInvolvement_2,JobInvolvement_3,JobInvolvement_4,JobLevel_1,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,JobSatisfaction_1,JobSatisfaction_2,JobSatisfaction_3,JobSatisfaction_4,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,RelationshipSatisfaction_1,RelationshipSatisfaction_2,RelationshipSatisfaction_3,RelationshipSatisfaction_4,StockOptionLevel_0,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,TrainingTimesLastYear_0,TrainingTimesLastYear_1,TrainingTimesLastYear_2,TrainingTimesLastYear_3,TrainingTimesLastYear_4,TrainingTimesLastYear_5,TrainingTimesLastYear_6,WorkLifeBalance_1,WorkLifeBalance_2,WorkLifeBalance_3,WorkLifeBalance_4,RelSatisf_mean_1.0,RelSatisf_mean_1.5,RelSatisf_mean_2.0,RelSatisf_mean_2.5,RelSatisf_mean_3.0,RelSatisf_mean_3.5,RelSatisf_mean_4.0,JobSatisf_mean_1.0,JobSatisf_mean_1.5,JobSatisf_mean_2.0,JobSatisf_mean_2.5,JobSatisf_mean_3.0,JobSatisf_mean_3.5,JobSatisf_mean_4.0,DailyRate,HourlyRate,MonthlyRate,PercentSalaryHike,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalSatisfaction_mean,Time_in_each_comp,Income_Distance,Hrate_Mrate,Stability,Income_YearsComp,Fidelity
704,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.1971240430698386,1.2847252343505287,-1.0542120897000309,-0.6039107501479274,0.09261965637887129,1.3171933011460915,-0.6791456840737199,1.086895217551534,1.0953463268884363,-0.8110998738780977,0.20227199875757274,1.0772675106200928,0.9620522523419469,-0.3449780345788581,0.4444204598758471
705,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.24918518991005828,-1.2248070954894692,-1.6517921476674355,0.7626976284195812,-0.2930769296747854,0.7649976209279952,-0.6791456840737199,0.8065414765793012,0.6284982258371165,2.4480668531726533,0.6453560994301097,1.4843578098179808,0.8829201727272421,-0.24832915045936618,-0.8866676563704688
706,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.677148074670369,1.6783773645215088,0.3875973681286629,0.21605427699257776,1.3782749432243935,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,0.16165012478579666,-0.45203913276233715,-0.4821139073037419,-0.1630683073009137,-1.8867026137874223,5.573013850107368,-0.4026356140990812
707,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.4292378516217041,-0.09305722124790157,-1.0616607592842906,1.036019304133083,1.121143885855289,1.5932911412551394,-0.058284890797371494,0.8065414765793012,1.562194427939755,1.3846946583298232,-0.5596217543487705,0.4225743340745586,-0.2207640955831129,-0.5908275199613072,-0.7535588447458372
708,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0573725170487065,0.8910731041795485,1.6357414167666031,-0.6039107501479274,0.09261965637887129,0.7649976209279952,-0.6791456840737199,0.8065414765793012,0.6284982258371165,-0.6067114520122032,-0.4538045247144876,-0.5881766849591411,1.2785805708007656,-0.37202664398322083,0.0007244211270750696
709,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.1589448770063595,-0.9787745141326066,-0.5609134059122626,1.855984331273588,-0.9359045730975464,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,-1.7057422794194803,0.9013436606739915,-0.5791759673022062,-0.3903513537129162,0.2234861759380362,-0.3490944728269996,-0.8866676563704688
710,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.19953231380802552,-1.3724266443035866,0.8679662858456406,-1.1505541015749308,-0.16451140099023315,1.0410954610370433,1.1834366957553253,-1.1559347102263289,1.562194427939755,0.031311864893494544,-0.3236918929280467,-0.8123302342133581,0.6455239338831282,0.1137584795373885,-0.6204500331212056
711,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2566224966015182,1.2847252343505287,-0.3983075434785167,1.3093409798465847,-1.0644701017820986,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,-0.3051979762655221,-0.9768202159315258,-0.5849921158674516,0.18672244721980225,0.0,-0.717984556762768,4.437684808614795
712,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.8465779959650415,-0.6343289002329991,0.4114893271725149,0.7626976284195812,-0.8073390444129942,-0.6154915796172451,-0.6791456840737199,-0.5952272282818631,-0.3051979762655221,-0.5970444320590866,-0.5766320063179943,-0.6145603709499327,0.2234861759380362,-0.16933803813016457,0.7106380831251102
713,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.4252014482746105,1.235518718079156,-0.46492394693019823,-0.3305890744344257,-0.42164245835933756,-0.33939373950819707,-0.6791456840737199,-0.5952272282818631,2.0290425289910745,-0.017023234872088622,0.08997672880979199,0.227971318889389,0.012467296965490413,-0.5015139430960224,0.11164843081426812
714,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8020249873085814,0.005355811294843447,-1.0818986540037887,1.855984331273588,2.6639302300699153,-0.063295899399149,-0.3687152874355457,-0.3148734873096303,1.0953463268884363,-0.6453795318246698,5.121314751633018,0.5050398780649865,0.6455239338831282,0.9412102481657373,-0.13793059098191612
715,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.060773420393072805,0.8910731041795485,0.8218688589845614,-0.6039107501479274,-0.678773515728442,0.21280194070989908,-0.3687152874355457,-0.5952272282818631,-0.3051979762655221,0.031311864893494544,1.1601628453703803,-0.4373914155367322,0.7510333733694011,-0.2818646126353451,-0.4429716176216969
716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.09300174938939927,-0.09305722124790157,-1.4866565483937524,0.4893759527060795,1.2497094145398413,3.249878181909428,-0.6791456840737199,1.9279564404682326,-0.3051979762655221,0.12798206442466087,0.052618874937726656,1.665936578880928,0.9268824391798557,-0.2035887115847782,-0.633127062799742
717,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8218578051524746,-1.4216331605749593,-0.3129991955984098,-0.3305890744344257,-0.9359045730975464,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,-0.3051979762655221,-1.090062449668035,-0.606513066478989,-0.6166159412158256,1.2785805708007656,-0.04783158868212714,5.103228866737953
718,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.3746267710586981,-1.1756005792180968,-0.0385227484652156,-0.057267398720923963,-0.2930769296747854,1.0410954610370433,-0.6791456840737199,1.086895217551534,0.16165012478579666,1.1913542592674906,-0.6124097248903687,-0.6279246145190739,0.9268824391798557,-0.5255132548902063,-0.5908702972046209
719,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3780985058953641,0.841866587908176,-0.8070005840639384,0.4893759527060795,-0.2930769296747854,-1.1676872598353414,-0.6791456840737199,0.8065414765793012,1.562194427939755,1.3846946583298232,-0.31882572109142093,0.45743767589805234,-1.8867026137874223,-0.4974345898771434,-0.5908702972046209
720,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.6473280164122297,-0.8803614815898617,-0.38987508734539245,-1.1505541015749308,-0.5502079870438897,-0.6154915796172451,-0.6791456840737199,-0.8755809692540959,-0.7720460773168418,-0.8387199308870025,-0.632711810945683,-0.4384706099311845,-0.620589339952147,-0.5146738306228994,0.6345759050538922
721,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.33843287020757773,1.432344783164646,-1.4267861098485703,0.7626976284195812,1.3782749432243935,1.8693889813641875,-0.3687152874355457,0.24583399463483546,1.562194427939755,0.2246522639558272,-0.4713194829096992,2.5897131787135184,1.0148069720850832,-0.16278193474268052,-0.5236436246669282
722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.4589870783875438,0.005355811294843447,-0.30723701724077485,0.4893759527060795,-1.0644701017820986,-0.8915894197262932,-0.6791456840737199,-0.5952272282818631,-0.3051979762655221,2.2547264541103202,-0.5756803659408833,-0.23045370132431237,-0.3040610214933283,-0.07810886614432613,-0.8866676563704688
723,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.5862722617639431,0.448214457737196,1.3906380251637918,-0.6039107501479274,0.2211851850634235,0.7649976209279952,-0.6791456840737199,0.8065414765793012,0.6284982258371165,-0.5072792467801465,-0.14970581394294566,-0.6106546889702658,0.8829201727272421,-0.07161236369672833,0.34202906631843827
724,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0003531657475135,-1.2248070954894692,1.3778488000285534,-0.057267398720923963,-0.8073390444129942,-0.6154915796172451,0.2521455058408027,-0.5952272282818631,0.16165012478579666,-0.8387199308870025,-0.5793150784122203,-0.8374052506545324,-0.3040610214933283,-0.1962379289988112,-0.35423240987194243
725,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.4474425368566906,-1.3232201280322142,-0.5957675579291761,2.4026276827005915,-0.8073390444129942,-0.6154915796172451,-0.6791456840737199,-0.5952272282818631,-0.7720460773168418,0.2246522639558272,-0.5760271811167199,-0.48525331750965345,-0.3040610214933283,-0.27181192077453625,-0.35423240987194243
726,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.12523007838572572,1.4815512994360187,-0.42697789433113914,-0.8772324258614291,-0.9359045730975464,-0.33939373950819707,-0.6791456840737199,-0.3148734873096303,-0.3051979762655221,-0.1620285341688381,0.7145290988846164,0.26777845867668304,0.48725977465371867,-0.22353515946669927,-0.22112359824731087
727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.2779417840697187,0.349801425194451,-0.11525809927664622,-0.057267398720923963,-1.4501666878357553,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,1.0953463268884363,-1.4187411280740005,-0.5950355032882502,-0.23567418074279708,0.0,-0.717984556762768,-0.8866676563704688
728,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.5829421899118765,-0.4867093514188816,-0.052014678278214384,-1.1505541015749308,1.3782749432243935,0.7649976209279952,-0.6791456840737199,1.086895217551534,0.6284982258371165,-0.49500366588729994,-0.45485845439367645,-0.4617365374749432,0.3289956154243091,-0.20594096201228754,0.08139642817230641
729,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.54412752384567,-0.4375028351475091,-1.0313039172050433,-1.1505541015749308,0.6068817711170802,1.5932911412551394,2.4251582823080224,-0.8755809692540959,0.16165012478579666,0.2246522639558272,-0.5267537713267151,0.21225149616158767,0.09159937658019518,-0.4084172749937491,-0.7202816418396794
730,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.6101414829549299,0.349801425194451,0.49033279201722657,-0.8772324258614291,-0.2930769296747854,0.7649976209279952,-0.3687152874355457,0.8065414765793012,-0.7720460773168418,0.7080032616116588,-0.19037345647938636,-0.4480626841286516,0.8829201727272421,-0.037580227021697554,-0.8866676563704688
731,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.7301310226244685,1.5799643319787637,0.556808654533356,-0.057267398720923963,-1.3216011591512031,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,-1.2388941783681606,-1.2254007290116677,-0.5863344590386841,-0.24340966152419033,-1.8867026137874223,0.5217149928705769,1.7755085761221632
732,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.7192219810963425,-0.2898832863333916,1.603838624396283,0.4893759527060795,-0.9359045730975464,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,-1.2388941783681606,0.7080032616116588,-0.5038468665073572,-0.7348535011925192,0.2234861759380362,-0.3330419530176447,-0.8866676563704688
733,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6532788534793824,-1.6676657419318217,-1.543013463550133,-0.8772324258614291,-0.42164245835933756,0.7649976209279952,-0.3687152874355457,-0.3148734873096303,1.562194427939755,-0.6453795318246698,0.24495085258767704,0.4435324527968464,0.8829201727272421,-0.3918482137053803,-0.5538956273088899
734,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1.4514789402037842,1.3831382668932737,-1.044514765146938,-0.057267398720923963,-0.9359045730975464,-0.33939373950819707,-0.3687152874355457,-0.8755809692540959,-3.1062865825734387,-1.0320603299493352,-0.5630513051029753,1.1024428573565315,0.48725977465371867,-0.4258207494405249,-0.22112359824731087
735,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.302732806374585,1.5307578157073911,-0.1678204091731207,-0.6039107501479274,0.9925783571707368,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,-0.3051979762655221,0.5791096622367705,-0.42992930875693264,0.08604177376009159,1.2785805708007656,0.2928473837074978,-0.6064385792659813
736,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.3697393980900245,0.5958340065513135,1.1147561686750769,-0.3305890744344257,2.0211025866471544,1.8693889813641875,0.5625759024789769,1.086895217551534,-0.3051979762655221,-0.5487093322935035,0.2495235869266168,-0.5444418603695984,0.43450505491058206,-0.3683574965982254,-0.1964738183168236
737,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.6284169996822161,-1.1756005792180968,1.2730052621067085,-0.3305890744344257,-0.42164245835933756,-0.6154915796172451,-0.058284890797371494,-0.8755809692540959,0.6284982258371165,-0.6453795318246698,-0.4272529724685141,-0.8216647140701746,1.2785805708007656,0.4747494522402367,1.109964517999005
738,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.8341824848126081,-0.043850704976529056,-1.0193579376831172,0.21605427699257776,1.2497094145398413,0.48889978081894714,2.7355886789461965,1.086895217551534,1.0953463268884363,0.6113330620804925,3.5725712013462996,0.38007271093895234,-0.9823359896193686,-0.4286759182750742,-0.7598973595851054
739,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6260087289440293,-0.9295679978612341,-1.356937264879191,0.7626976284195812,-0.9359045730975464,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,-0.3051979762655221,0.12798206442466087,0.0379306979702233,0.5233412785822598,0.2234861759380362,-0.04616276236531302,-0.8866676563704688
740,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.0012041353690934679,-1.0279810304039791,-0.6706758765784298,1.3093409798465847,-1.0644701017820986,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,-0.7720460773168418,0.2246522639558272,-0.5346754100142456,-0.3481856808098966,0.2234861759380362,-0.09543287267125361,0.0007244211270750696
741,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.332482033140425,1.1863122018077836,-0.919573873441147,-0.6039107501479274,1.2497094145398413,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,1.0953463268884363,-0.6177594748157651,0.5524381376628541,0.7654572460858597,-1.8867026137874223,8.00902346513689,-0.12604587565828834
